month,lon,lat,depth,don,dop,doc
2,85.1588,-55.1722,708.5,-999.0,-999.0,42.4965
2,85.1588,-55.1722,811.8,-999.0,-999.0,42.476
2,85.1588,-55.1722,910.6,-999.0,-999.0,42.26075
2,85.1588,-55.1722,1012.0,-999.0,-999.0,42.23
2,85.1588,-55.1722,1114.1,-999.0,-999.0,41.91225
2,85.1588,-55.1722,1215.2,-999.0,-999.0,42.13775
2,85.1588,-55.1722,1316.6,-999.0,-999.0,41.72775
2,85.1588,-55.1722,1416.2,-999.0,-999.0,41.1845
2,85.1588,-55.1722,1517.2,-999.0,-999.0,41.03075
2,85.1588,-55.1722,1617.0,-999.0,-999.0,41.80975
2,85.1588,-55.1722,1822.7,-999.0,-999.0,41.33825
2,85.1588,-55.1722,2025.3,-999.0,-999.0,41.205
2,85.1588,-55.1722,2276.7,-999.0,-999.0,41.451
2,85.1588,-55.1722,2530.2,-999.0,-999.0,42.4965
2,85.1588,-55.1722,2785.3,-999.0,-999.0,41.68675
2,85.1588,-55.1722,3038.1,-999.0,-999.0,41.164
2,85.1588,-55.1722,3292.9,-999.0,-999.0,41.6765
2,85.1588,-55.1722,3544.8,-999.0,-999.0,41.533
2,85.1588,-55.1722,3848.4,-999.0,-999.0,42.23
2,85.1588,-55.1722,4153.6,-999.0,-999.0,41.6355
2,85.1588,-55.1722,4461.8,-999.0,-999.0,41.6765
2,85.1588,-55.1722,4746.4,-999.0,-999.0,41.19475
2,86.1297,-54.3702,6.1,4.92,-999.0,50.66575
2,86.1297,-54.3702,25.8,3.99,-999.0,50.25575
2,86.1297,-54.3702,26.6,-999.0,-999.0,-999.0
2,86.1297,-54.3702,81.2,4.58,-999.0,48.011
2,86.1297,-54.3702,116.6,4.11,-999.0,47.068
2,86.1297,-54.3702,165.6,-999.0,-999.0,-999.0
2,86.1297,-54.3702,165.7,3.35,-999.0,45.76625
2,86.1297,-54.3702,200.9,3.4,-999.0,45.37675
2,86.1297,-54.3702,201.5,-999.0,-999.0,-999.0
2,86.1297,-54.3702,256.1,-999.0,-999.0,45.3255
2,86.1297,-54.3702,346.5,-999.0,-999.0,44.82325
2,86.1297,-54.3702,437.5,-999.0,-999.0,44.6695
2,86.1297,-54.3702,437.6,-999.0,-999.0,-999.0
2,86.1297,-54.3702,558.1,-999.0,-999.0,-999.0
2,86.1297,-54.3702,559.1,-999.0,-999.0,44.02375
2,86.1297,-54.3702,709.3,-999.0,-999.0,43.6855
2,86.1297,-54.3702,911.8,-999.0,-999.0,43.18325
2,86.1297,-54.3702,1113.1,-999.0,-999.0,-999.0
2,86.1297,-54.3702,1113.8,-999.0,-999.0,42.476
2,86.1297,-54.3702,1314.4,-999.0,-999.0,42.52725
2,86.1297,-54.3702,1316.0,-999.0,-999.0,-999.0
2,86.1297,-54.3702,1567.0,-999.0,-999.0,42.4555
2,86.1297,-54.3702,1819.7,-999.0,-999.0,42.17875
2,86.1297,-54.3702,2072.3,-999.0,-999.0,42.42475
2,86.1297,-54.3702,2073.0,-999.0,-999.0,-999.0
2,86.1297,-54.3702,2425.2,-999.0,-999.0,-999.0
2,86.1297,-54.3702,2427.3,-999.0,-999.0,42.54775
2,86.1297,-54.3702,2779.4,-999.0,-999.0,42.5785
2,86.1297,-54.3702,3034.6,-999.0,-999.0,42.28125
2,86.1297,-54.3702,3542.9,-999.0,-999.0,-999.0
2,86.1297,-54.3702,3544.1,-999.0,-999.0,41.984
2,86.1297,-54.3702,4053.7,-999.0,-999.0,42.50675
2,86.1297,-54.3702,4053.9,-999.0,-999.0,-999.0
2,86.1297,-54.3702,4566.9,-999.0,-999.0,41.68675
2,86.1297,-54.3702,4823.3,-999.0,-999.0,41.62525
2,87.023,-53.5267,4.2,4.55,-999.0,49.7535
2,87.023,-53.5267,42.1,3.75,-999.0,49.45625
2,87.023,-53.5267,76.7,5.37,-999.0,47.2525
2,87.023,-53.5267,96.6,3.9,-999.0,46.56575
2,87.023,-53.5267,126.8,3.6,-999.0,45.84825
2,87.023,-53.5267,146.6,3.54,-999.0,45.41775
2,87.023,-53.5267,176.2,3.67,-999.0,45.06925
2,87.023,-53.5267,226.4,-999.0,-999.0,44.485
2,87.023,-53.5267,276.4,-999.0,-999.0,43.624
2,87.023,-53.5267,326.1,-999.0,-999.0,43.30625
2,87.023,-53.5267,377.1,-999.0,-999.0,43.1115
2,87.023,-53.5267,427.2,-999.0,-999.0,43.63425
2,87.023,-53.5267,476.8,-999.0,-999.0,43.2345
2,87.023,-53.5267,538.2,-999.0,-999.0,42.804
2,87.023,-53.5267,648.2,-999.0,-999.0,42.26075
2,87.023,-53.5267,748.6,-999.0,-999.0,42.38375
2,87.023,-53.5267,849.5,-999.0,-999.0,41.4305
2,87.023,-53.5267,950.2,-999.0,-999.0,41.9225
2,87.023,-53.5267,1051.7,-999.0,-999.0,42.28125
2,87.023,-53.5267,1152.2,-999.0,-999.0,41.70725
2,87.023,-53.5267,1253.0,-999.0,-999.0,42.56825
2,87.023,-53.5267,1354.1,-999.0,-999.0,42.107
2,87.023,-53.5267,1455.6,-999.0,-999.0,42.19925
2,87.023,-53.5267,1556.9,-999.0,-999.0,41.861
2,87.023,-53.5267,1758.5,-999.0,-999.0,41.54325
2,87.023,-53.5267,1961.1,-999.0,-999.0,42.67075
2,87.023,-53.5267,2122.7,-999.0,-999.0,41.861
2,87.023,-53.5267,2375.2,-999.0,-999.0,42.05575
2,87.023,-53.5267,2628.8,-999.0,-999.0,41.66625
2,87.023,-53.5267,2881.9,-999.0,-999.0,42.36325
2,87.023,-53.5267,3135.5,-999.0,-999.0,41.738
2,87.023,-53.5267,3439.3,-999.0,-999.0,40.6925
2,87.023,-53.5267,3744.1,-999.0,-999.0,41.11275
2,87.023,-53.5267,4100.7,-999.0,-999.0,41.97375
2,87.023,-53.5267,4458.7,-999.0,-999.0,42.05575
2,87.023,-53.5267,4695.4,-999.0,-999.0,41.0205
2,87.8865,-52.6857,3.3,3.84,-999.0,49.16925
2,87.8865,-52.6857,31.2,4.22,-999.0,49.00525
2,87.8865,-52.6857,56.7,4.31,-999.0,47.478
2,87.8865,-52.6857,81.4,4.21,-999.0,46.6375
2,87.8865,-52.6857,106.7,4.59,-999.0,46.27875
2,87.8865,-52.6857,156.8,3.42,-999.0,45.3255
2,87.8865,-52.6857,206.7,-999.0,-999.0,44.96675
2,87.8865,-52.6857,257.1,-999.0,-999.0,44.67975
2,87.8865,-52.6857,307.3,-999.0,-999.0,44.444
2,87.8865,-52.6857,357.3,-999.0,-999.0,44.075
2,87.8865,-52.6857,407.8,-999.0,-999.0,43.67525
2,87.8865,-52.6857,457.4,-999.0,-999.0,43.624
2,87.8865,-52.6857,507.7,-999.0,-999.0,43.378
2,87.8865,-52.6857,608.5,-999.0,-999.0,42.8245
2,87.8865,-52.6857,709.1,-999.0,-999.0,42.6195
2,87.8865,-52.6857,809.4,-999.0,-999.0,42.1685
2,87.8865,-52.6857,910.6,-999.0,-999.0,41.902
2,87.8865,-52.6857,1010.8,-999.0,-999.0,41.76875
2,87.8865,-52.6857,1111.9,-999.0,-999.0,41.87125
2,87.8865,-52.6857,1212.5,-999.0,-999.0,41.779
2,87.8865,-52.6857,1313.5,-999.0,-999.0,41.89175
2,87.8865,-52.6857,1414.1,-999.0,-999.0,41.87125
2,87.8865,-52.6857,1515.8,-999.0,-999.0,41.6765
2,87.8865,-52.6857,1616.5,-999.0,-999.0,42.1275
2,87.8865,-52.6857,1717.2,-999.0,-999.0,41.80975
2,87.8865,-52.6857,1818.7,-999.0,-999.0,41.78925
2,87.8865,-52.6857,2021.0,-999.0,-999.0,41.58425
2,87.8865,-52.6857,2274.6,-999.0,-999.0,41.29725
2,87.8865,-52.6857,2528.0,-999.0,-999.0,41.779
2,87.8865,-52.6857,2781.7,-999.0,-999.0,41.779
2,87.8865,-52.6857,3036.1,-999.0,-999.0,41.492
2,87.8865,-52.6857,3341.6,-999.0,-999.0,41.58425
2,87.8865,-52.6857,3646.6,-999.0,-999.0,41.25625
2,87.8865,-52.6857,3952.8,-999.0,-999.0,41.1845
2,87.8865,-52.6857,4258.3,-999.0,-999.0,41.5945
2,87.8865,-52.6857,4544.2,-999.0,-999.0,41.93275
2,88.7805,-51.8205,5.8,4.88,-999.0,49.12825
2,88.7805,-51.8205,23.1,4.53,-999.0,48.63625
2,88.7805,-51.8205,48.2,4.66,-999.0,47.273
2,88.7805,-51.8205,93.1,5.7,-999.0,46.85275
2,88.7805,-51.8205,113.2,4.74,-999.0,46.699
2,88.7805,-51.8205,143.2,3.84,-999.0,45.264
2,88.7805,-51.8205,193.7,3.29,-999.0,44.90525
2,88.7805,-51.8205,243.9,-999.0,-999.0,44.5055
2,88.7805,-51.8205,293.8,-999.0,-999.0,44.12625
2,88.7805,-51.8205,344.1,-999.0,-999.0,43.7265
2,88.7805,-51.8205,394.2,-999.0,-999.0,43.28575
2,88.7805,-51.8205,444.7,-999.0,-999.0,43.03975
2,88.7805,-51.8205,494.5,-999.0,-999.0,43.1525
2,88.7805,-51.8205,580.2,-999.0,-999.0,42.763
2,88.7805,-51.8205,680.5,-999.0,-999.0,42.77325
2,88.7805,-51.8205,781.4,-999.0,-999.0,42.46575
2,88.7805,-51.8205,881.8,-999.0,-999.0,42.2095
2,88.7805,-51.8205,982.3,-999.0,-999.0,42.15825
2,88.7805,-51.8205,1083.5,-999.0,-999.0,42.05575
2,88.7805,-51.8205,1183.9,-999.0,-999.0,41.74825
2,88.7805,-51.8205,1285.1,-999.0,-999.0,41.7995
2,88.7805,-51.8205,1385.7,-999.0,-999.0,42.0045
2,88.7805,-51.8205,1486.5,-999.0,-999.0,41.738
2,88.7805,-51.8205,1587.8,-999.0,-999.0,42.3325
2,88.7805,-51.8205,1689.0,-999.0,-999.0,42.148
2,88.7805,-51.8205,1790.0,-999.0,-999.0,41.984
2,88.7805,-51.8205,1992.4,-999.0,-999.0,42.0045
2,88.7805,-51.8205,2194.8,-999.0,-999.0,41.93275
2,88.7805,-51.8205,2448.1,-999.0,-999.0,42.13775
2,88.7805,-51.8205,2701.6,-999.0,-999.0,41.80975
2,88.7805,-51.8205,2955.4,-999.0,-999.0,41.17425
2,88.7805,-51.8205,3209.7,-999.0,-999.0,41.85075
2,88.7805,-51.8205,3463.8,-999.0,-999.0,41.902
2,88.7805,-51.8205,3718.6,-999.0,-999.0,42.435
2,88.7805,-51.8205,4055.6,-999.0,-999.0,42.05575
2,88.7805,-51.8205,4292.5,-999.0,-999.0,41.943
2,89.1982,-51.4353,3.7,4.77,-999.0,49.774
2,89.1982,-51.4353,31.2,3.87,-999.0,48.9335
2,89.1982,-51.4353,55.9,4.68,-999.0,47.478
2,89.1982,-51.4353,81.3,4.41,-999.0,46.83225
2,89.1982,-51.4353,106.1,4.91,-999.0,46.31975
2,89.1982,-51.4353,156.4,3.54,-999.0,45.17175
2,89.1982,-51.4353,206.4,-999.0,-999.0,45.15125
2,89.1982,-51.4353,256.2,-999.0,-999.0,44.80275
2,89.1982,-51.4353,307.1,-999.0,-999.0,44.1775
2,89.1982,-51.4353,356.9,-999.0,-999.0,43.9315
2,89.1982,-51.4353,407.1,-999.0,-999.0,43.88025
2,89.1982,-51.4353,457.2,-999.0,-999.0,44.02375
2,89.1982,-51.4353,506.7,-999.0,-999.0,43.53175
2,89.1982,-51.4353,608.1,-999.0,-999.0,42.927
2,89.1982,-51.4353,708.5,-999.0,-999.0,42.89625
2,89.1982,-51.4353,808.8,-999.0,-999.0,42.9475
2,89.1982,-51.4353,908.9,-999.0,-999.0,42.17875
2,89.1982,-51.4353,1008.7,-999.0,-999.0,41.984
2,89.1982,-51.4353,1107.8,-999.0,-999.0,42.17875
2,89.1982,-51.4353,1208.1,-999.0,-999.0,41.41
2,89.1982,-51.4353,1308.9,-999.0,-999.0,42.24025
2,89.1982,-51.4353,1409.0,-999.0,-999.0,42.13775
2,89.1982,-51.4353,1511.2,-999.0,-999.0,41.6765
2,89.1982,-51.4353,1612.6,-999.0,-999.0,41.3485
2,89.1982,-51.4353,1714.1,-999.0,-999.0,41.50225
2,89.1982,-51.4353,1815.5,-999.0,-999.0,42.19925
2,89.1982,-51.4353,1917.3,-999.0,-999.0,42.32225
2,89.1982,-51.4353,2017.7,-999.0,-999.0,41.656
2,89.1982,-51.4353,2271.6,-999.0,-999.0,41.984
2,89.1982,-51.4353,2524.8,-999.0,-999.0,41.9225
2,89.1982,-51.4353,2778.4,-999.0,-999.0,42.066
2,89.1982,-51.4353,3032.7,-999.0,-999.0,42.23
2,89.1982,-51.4353,3287.5,-999.0,-999.0,42.3325
2,89.1982,-51.4353,3542.1,-999.0,-999.0,41.5535
2,89.1982,-51.4353,3746.2,-999.0,-999.0,41.52275
2,89.1982,-51.4353,3873.8,-999.0,-999.0,42.394
2,90.0307,-50.5703,6.2,4.92,-999.0,50.58375
2,90.0307,-50.5703,20.6,4.43,-999.0,50.3275
2,90.0307,-50.5703,45.4,4.24,-999.0,48.96425
2,90.0307,-50.5703,90.5,4.66,-999.0,46.60675
2,90.0307,-50.5703,140.5,3.4,-999.0,46.0225
2,90.0307,-50.5703,165.9,3.58,-999.0,45.68425
2,90.0307,-50.5703,190.9,3.53,-999.0,45.35625
2,90.0307,-50.5703,241.3,-999.0,-999.0,44.94625
2,90.0307,-50.5703,291.6,-999.0,-999.0,44.526
2,90.0307,-50.5703,341.0,-999.0,-999.0,44.14675
2,90.0307,-50.5703,391.3,-999.0,-999.0,43.73675
2,90.0307,-50.5703,441.9,-999.0,-999.0,43.53175
2,90.0307,-50.5703,492.0,-999.0,-999.0,43.05
2,90.0307,-50.5703,577.0,-999.0,-999.0,43.24475
2,90.0307,-50.5703,677.8,-999.0,-999.0,43.24475
2,90.0307,-50.5703,778.7,-999.0,-999.0,42.8245
2,90.0307,-50.5703,879.3,-999.0,-999.0,42.5785
2,90.0307,-50.5703,979.5,-999.0,-999.0,42.62975
2,90.0307,-50.5703,1080.7,-999.0,-999.0,42.0455
2,90.0307,-50.5703,1181.2,-999.0,-999.0,42.05575
2,90.0307,-50.5703,1282.0,-999.0,-999.0,41.70725
2,90.0307,-50.5703,1383.3,-999.0,-999.0,41.46125
2,90.0307,-50.5703,1484.3,-999.0,-999.0,41.5945
2,90.0307,-50.5703,1585.5,-999.0,-999.0,41.37925
2,90.0307,-50.5703,1685.9,-999.0,-999.0,41.082
2,90.0307,-50.5703,1787.0,-999.0,-999.0,41.697
2,90.0307,-50.5703,1989.7,-999.0,-999.0,41.6765
2,90.0307,-50.5703,2191.8,-999.0,-999.0,41.369
2,90.0307,-50.5703,2445.0,-999.0,-999.0,41.62525
2,90.0307,-50.5703,2698.8,-999.0,-999.0,41.656
2,90.0307,-50.5703,2951.9,-999.0,-999.0,41.984
2,90.0307,-50.5703,3206.9,-999.0,-999.0,41.72775
2,90.0307,-50.5703,3460.8,-999.0,-999.0,41.37925
2,90.0307,-50.5703,3716.7,-999.0,-999.0,41.9635
2,90.0307,-50.5703,3920.1,-999.0,-999.0,42.4145
2,90.0307,-50.5703,4090.0,-999.0,-999.0,41.8815
2,90.816,-49.698,6.8,4.16,-999.0,50.6145
2,90.816,-49.698,41.5,4.17,-999.0,49.78425
2,90.816,-49.698,75.5,4.02,-999.0,48.02125
2,90.816,-49.698,96.1,3.84,-999.0,47.30375
2,90.816,-49.698,126.1,3.97,-999.0,46.371
2,90.816,-49.698,145.7,3.68,-999.0,45.68425
2,90.816,-49.698,177.1,3.14,-999.0,45.223
2,90.816,-49.698,225.5,-999.0,-999.0,44.72075
2,90.816,-49.698,276.2,-999.0,-999.0,44.3825
2,90.816,-49.698,325.2,-999.0,-999.0,43.87
2,90.816,-49.698,375.3,-999.0,-999.0,43.61375
2,90.816,-49.698,426.9,-999.0,-999.0,43.65475
2,90.816,-49.698,477.8,-999.0,-999.0,43.132
2,90.816,-49.698,527.5,-999.0,-999.0,42.681
2,90.816,-49.698,647.7,-999.0,-999.0,42.26075
2,90.816,-49.698,747.8,-999.0,-999.0,41.85075
2,90.816,-49.698,849.3,-999.0,-999.0,42.189
2,90.816,-49.698,949.7,-999.0,-999.0,42.148
2,90.816,-49.698,1050.9,-999.0,-999.0,41.533
2,90.816,-49.698,1151.0,-999.0,-999.0,41.70725
2,90.816,-49.698,1250.3,-999.0,-999.0,41.984
2,90.816,-49.698,1353.3,-999.0,-999.0,41.9225
2,90.816,-49.698,1454.8,-999.0,-999.0,42.24025
2,90.816,-49.698,1554.8,-999.0,-999.0,41.78925
2,90.816,-49.698,1655.2,-999.0,-999.0,41.861
2,90.816,-49.698,1756.7,-999.0,-999.0,41.97375
2,90.816,-49.698,1857.9,-999.0,-999.0,41.44075
2,90.816,-49.698,1958.9,-999.0,-999.0,41.68675
2,90.816,-49.698,2119.9,-999.0,-999.0,41.37925
2,90.816,-49.698,2374.7,-999.0,-999.0,41.33825
2,90.816,-49.698,2626.5,-999.0,-999.0,40.98975
2,90.816,-49.698,2880.4,-999.0,-999.0,41.5945
2,90.816,-49.698,3135.2,-999.0,-999.0,41.93275
2,90.816,-49.698,3389.8,-999.0,-999.0,41.5125
2,90.816,-49.698,3644.9,-999.0,-999.0,41.72775
2,90.816,-49.698,3891.2,-999.0,-999.0,41.35875
3,91.2197,-49.282,6.0,4.77,-999.0,49.0155
3,91.2197,-49.282,22.3,4.12,-999.0,48.49275
3,91.2197,-49.282,47.4,4.6,-999.0,48.34925
3,91.2197,-49.282,92.4,5.17,-999.0,47.478
3,91.2197,-49.282,142.0,3.17,-999.0,46.46325
3,91.2197,-49.282,166.5,3.66,-999.0,45.4485
3,91.2197,-49.282,191.2,3.85,-999.0,44.76175
3,91.2197,-49.282,241.4,-999.0,-999.0,44.3005
3,91.2197,-49.282,291.9,-999.0,-999.0,43.85975
3,91.2197,-49.282,341.4,-999.0,-999.0,43.49075
3,91.2197,-49.282,390.6,-999.0,-999.0,42.50675
3,91.2197,-49.282,441.7,-999.0,-999.0,42.77325
3,91.2197,-49.282,491.3,-999.0,-999.0,42.722
3,91.2197,-49.282,574.9,-999.0,-999.0,42.517
3,91.2197,-49.282,677.0,-999.0,-999.0,42.26075
3,91.2197,-49.282,777.0,-999.0,-999.0,42.271
3,91.2197,-49.282,877.8,-999.0,-999.0,41.97375
3,91.2197,-49.282,977.4,-999.0,-999.0,41.4305
3,91.2197,-49.282,1079.2,-999.0,-999.0,42.07625
3,91.9968,-48.426,4.1,4.66,-999.0,49.9585
3,91.9968,-48.426,40.9,4.73,-999.0,49.077
3,91.9968,-48.426,75.5,3.99,-999.0,46.7605
3,91.9968,-48.426,95.7,4.29,-999.0,46.50425
3,91.9968,-48.426,125.0,4.21,-999.0,45.60225
3,91.9968,-48.426,146.2,3.46,-999.0,44.977
3,91.9968,-48.426,176.6,3.62,-999.0,44.80275
3,91.9968,-48.426,225.8,-999.0,-999.0,44.6695
3,91.9968,-48.426,275.5,-999.0,-999.0,44.3005
3,91.9968,-48.426,326.6,-999.0,-999.0,43.92125
3,91.9968,-48.426,376.3,-999.0,-999.0,43.61375
3,91.9968,-48.426,426.8,-999.0,-999.0,43.77775
3,91.9968,-48.426,477.2,-999.0,-999.0,43.378
3,91.9968,-48.426,527.2,-999.0,-999.0,42.97825
3,91.9968,-48.426,646.6,-999.0,-999.0,42.95775
3,91.9968,-48.426,748.7,-999.0,-999.0,42.91675
3,91.9968,-48.426,848.1,-999.0,-999.0,42.722
3,91.9968,-48.426,949.6,-999.0,-999.0,42.23
3,91.9968,-48.426,1051.1,-999.0,-999.0,41.9225
3,91.9968,-48.426,1150.3,-999.0,-999.0,41.89175
3,91.9968,-48.426,1251.9,-999.0,-999.0,41.1845
3,91.9968,-48.426,1350.9,-999.0,-999.0,41.23575
3,91.9968,-48.426,1453.8,-999.0,-999.0,41.246
3,91.9968,-48.426,1554.3,-999.0,-999.0,41.41
3,91.9968,-48.426,1654.5,-999.0,-999.0,41.4305
3,91.9968,-48.426,1755.6,-999.0,-999.0,41.328
3,91.9968,-48.426,1856.8,-999.0,-999.0,41.23575
3,91.9968,-48.426,1958.3,-999.0,-999.0,41.697
3,91.9968,-48.426,2121.9,-999.0,-999.0,41.89175
3,91.9968,-48.426,2373.9,-999.0,-999.0,41.87125
3,91.9968,-48.426,2625.3,-999.0,-999.0,41.2255
3,91.9968,-48.426,2879.6,-999.0,-999.0,41.041
3,91.9968,-48.426,3133.5,-999.0,-999.0,41.2255
3,91.9968,-48.426,3338.6,-999.0,-999.0,40.836
3,91.9968,-48.426,3491.6,-999.0,-999.0,41.48175
3,92.7303,-47.5633,4.8,-999.0,-999.0,49.282
3,92.7303,-47.5633,30.4,-999.0,-999.0,48.2365
3,92.7303,-47.5633,55.9,-999.0,-999.0,48.18525
3,92.7303,-47.5633,80.4,-999.0,-999.0,47.396
3,92.7303,-47.5633,105.6,-999.0,-999.0,46.38125
3,92.7303,-47.5633,155.5,-999.0,-999.0,45.838
3,92.7303,-47.5633,205.9,-999.0,-999.0,44.977
3,92.7303,-47.5633,256.2,-999.0,-999.0,44.4235
3,92.7303,-47.5633,306.2,-999.0,-999.0,43.829
3,92.7303,-47.5633,357.1,-999.0,-999.0,43.2345
3,92.7303,-47.5633,406.6,-999.0,-999.0,42.75275
3,92.7303,-47.5633,456.8,-999.0,-999.0,42.681
3,92.7303,-47.5633,507.3,-999.0,-999.0,42.2915
3,92.7303,-47.5633,607.7,-999.0,-999.0,42.312
3,92.7303,-47.5633,708.8,-999.0,-999.0,41.984
3,92.7303,-47.5633,807.4,-999.0,-999.0,42.189
3,92.7303,-47.5633,908.5,-999.0,-999.0,42.271
3,92.7303,-47.5633,1009.8,-999.0,-999.0,42.05575
3,92.7303,-47.5633,1110.6,-999.0,-999.0,42.09675
3,92.7303,-47.5633,1210.9,-999.0,-999.0,41.91225
3,92.7303,-47.5633,1312.4,-999.0,-999.0,42.42475
3,92.7303,-47.5633,1412.8,-999.0,-999.0,42.50675
3,92.7303,-47.5633,1514.6,-999.0,-999.0,42.025
3,92.7303,-47.5633,1615.6,-999.0,-999.0,42.3325
3,92.7303,-47.5633,1715.8,-999.0,-999.0,42.24025
3,92.7303,-47.5633,1816.8,-999.0,-999.0,41.7995
3,92.7303,-47.5633,1917.5,-999.0,-999.0,41.779
3,92.7303,-47.5633,2018.8,-999.0,-999.0,41.3485
3,92.7303,-47.5633,2272.0,-999.0,-999.0,41.19475
3,92.7303,-47.5633,2524.2,-999.0,-999.0,41.56375
3,92.7303,-47.5633,2778.2,-999.0,-999.0,42.2915
3,92.7303,-47.5633,3032.5,-999.0,-999.0,41.1845
3,92.7303,-47.5633,3286.9,-999.0,-999.0,40.9795
3,92.7303,-47.5633,3540.3,-999.0,-999.0,41.205
3,92.7303,-47.5633,3684.5,-999.0,-999.0,41.779
3,93.5407,-46.7217,4.8,-999.0,-999.0,49.53825
3,93.5407,-46.7217,21.1,-999.0,-999.0,48.96425
3,93.5407,-46.7217,46.3,-999.0,-999.0,48.708
3,93.5407,-46.7217,90.7,-999.0,-999.0,46.904
3,93.5407,-46.7217,141.2,-999.0,-999.0,46.07375
3,93.5407,-46.7217,166.3,-999.0,-999.0,45.82775
3,93.5407,-46.7217,191.2,-999.0,-999.0,45.37675
3,93.5407,-46.7217,241.3,-999.0,-999.0,44.9975
3,93.5407,-46.7217,291.9,-999.0,-999.0,44.608
3,93.5407,-46.7217,342.0,-999.0,-999.0,44.157
3,93.5407,-46.7217,391.8,-999.0,-999.0,43.77775
3,93.5407,-46.7217,442.3,-999.0,-999.0,43.3165
3,93.5407,-46.7217,492.6,-999.0,-999.0,42.8655
3,93.5407,-46.7217,577.8,-999.0,-999.0,42.24025
3,93.5407,-46.7217,677.9,-999.0,-999.0,42.30175
3,93.5407,-46.7217,778.7,-999.0,-999.0,42.62975
3,93.5407,-46.7217,879.0,-999.0,-999.0,42.804
3,93.5407,-46.7217,979.8,-999.0,-999.0,42.394
3,93.5407,-46.7217,1080.4,-999.0,-999.0,42.23
3,93.5407,-46.7217,1181.5,-999.0,-999.0,42.312
3,93.5407,-46.7217,1282.1,-999.0,-999.0,42.30175
3,93.5407,-46.7217,1382.1,-999.0,-999.0,42.025
3,93.5407,-46.7217,1483.1,-999.0,-999.0,42.107
3,93.5407,-46.7217,1584.8,-999.0,-999.0,41.56375
3,93.5407,-46.7217,1685.0,-999.0,-999.0,42.066
3,93.5407,-46.7217,1786.3,-999.0,-999.0,41.8815
3,93.5407,-46.7217,1887.3,-999.0,-999.0,41.83025
3,93.5407,-46.7217,1988.7,-999.0,-999.0,41.4305
3,93.5407,-46.7217,2190.8,-999.0,-999.0,41.5945
3,93.5407,-46.7217,2444.2,-999.0,-999.0,41.0
3,93.5407,-46.7217,2697.6,-999.0,-999.0,41.779
3,93.5407,-46.7217,2951.6,-999.0,-999.0,41.83025
3,93.5407,-46.7217,3205.7,-999.0,-999.0,42.025
3,93.5407,-46.7217,3460.2,-999.0,-999.0,41.85075
3,93.5407,-46.7217,3642.7,-999.0,-999.0,41.42025
3,93.5407,-46.7217,3756.5,-999.0,-999.0,41.0205
3,94.2802,-45.8535,3.9,-999.0,-999.0,49.9175
3,94.2802,-45.8535,40.6,-999.0,-999.0,49.57925
3,94.2802,-45.8535,76.0,-999.0,-999.0,48.39025
3,94.2802,-45.8535,95.7,-999.0,-999.0,47.97
3,94.2802,-45.8535,125.8,-999.0,-999.0,47.87775
3,94.2802,-45.8535,146.2,-999.0,-999.0,47.273
3,94.2802,-45.8535,176.3,-999.0,-999.0,46.74
3,94.2802,-45.8535,226.2,-999.0,-999.0,46.07375
3,94.2802,-45.8535,276.4,-999.0,-999.0,45.5305
3,94.2802,-45.8535,325.9,-999.0,-999.0,44.74125
3,94.2802,-45.8535,376.5,-999.0,-999.0,43.911
3,94.2802,-45.8535,426.7,-999.0,-999.0,42.91675
3,94.2802,-45.8535,476.8,-999.0,-999.0,42.30175
3,94.2802,-45.8535,537.1,-999.0,-999.0,42.62975
3,94.2802,-45.8535,648.2,-999.0,-999.0,42.517
3,94.2802,-45.8535,747.9,-999.0,-999.0,42.271
3,94.2802,-45.8535,849.1,-999.0,-999.0,42.0865
3,94.2802,-45.8535,949.3,-999.0,-999.0,41.99425
3,94.2802,-45.8535,1049.6,-999.0,-999.0,42.07625
3,94.2802,-45.8535,1150.2,-999.0,-999.0,42.07625
3,94.2802,-45.8535,1251.3,-999.0,-999.0,41.738
3,94.2802,-45.8535,1352.3,-999.0,-999.0,42.58875
3,94.2802,-45.8535,1452.6,-999.0,-999.0,41.943
3,94.2802,-45.8535,1553.7,-999.0,-999.0,42.13775
3,94.2802,-45.8535,1654.4,-999.0,-999.0,42.21975
3,94.2802,-45.8535,1755.8,-999.0,-999.0,42.025
3,94.2802,-45.8535,1856.7,-999.0,-999.0,41.779
3,94.2802,-45.8535,1957.7,-999.0,-999.0,41.39975
3,94.2802,-45.8535,2119.9,-999.0,-999.0,41.082
3,94.2802,-45.8535,2372.7,-999.0,-999.0,41.85075
3,94.2802,-45.8535,2676.8,-999.0,-999.0,41.64575
3,94.2802,-45.8535,2930.4,-999.0,-999.0,41.861
3,94.2802,-45.8535,3145.5,-999.0,-999.0,41.9225
3,94.9972,-44.9915,4.9,-999.0,-999.0,51.5985
3,94.9972,-44.9915,29.6,-999.0,-999.0,51.0245
3,94.9972,-44.9915,54.5,-999.0,-999.0,50.471
3,94.9972,-44.9915,79.6,-999.0,-999.0,48.7695
3,94.9972,-44.9915,104.4,-999.0,-999.0,47.396
3,94.9972,-44.9915,154.4,-999.0,-999.0,46.7195
3,94.9972,-44.9915,205.1,-999.0,-999.0,45.961
3,94.9972,-44.9915,254.3,-999.0,-999.0,45.37675
3,94.9972,-44.9915,305.2,-999.0,-999.0,44.82325
