lon,lat,depth,dFe_obs
311.732,-64.0431,3499.8,0.454239
311.732,-64.0431,3499.8,0.323015
311.732,-64.0431,3945.6,0.358336
311.732,-64.0431,3945.7,0.696485
310.92,-63.9062,20.3,0.332953
310.92,-63.9062,50.1,0.272443
310.92,-63.9062,100.6,0.262393
310.92,-63.9062,201.0,0.393633
310.92,-63.9062,399.6,0.343208
309.146,-63.6996,10.1,0.0100887
309.146,-63.6996,24.5,0.0100891
309.146,-63.6996,39.6,0.0100898
309.146,-63.6996,49.5,0.23208
309.146,-63.6996,73.8,0.0201837
309.146,-63.6996,99.6,0.0605518
309.146,-63.6996,149.6,0.0504603
309.146,-63.6996,199.7,0.0908305
309.146,-63.6996,299.6,0.211967
309.146,-63.6996,399.3,0.141318
309.146,-63.6996,500.3,0.151415
309.146,-63.6996,749.4,0.211984
309.146,-63.6996,999.5,0.868121
309.146,-63.6996,1250.4,0.312926
309.146,-63.6996,1499.5,0.23217
309.146,-63.6996,1749.7,0.3533
309.146,-63.6996,1999.1,0.272544
309.146,-63.6996,2199.5,0.323006
309.146,-63.6996,2396.9,0.292719
309.146,-63.6996,2450.5,0.302812
307.461,-63.4019,19.5,1.49319
307.461,-63.4019,99.4,0.615572
307.461,-63.4019,249.4,0.999182
307.461,-63.4019,479.3,1.14057
307.461,-63.4019,479.3,0.696457
307.461,-63.4019,491.0,0.878141
307.156,-63.3532,29.9,0.0807087
307.156,-63.3532,50.0,0.110976
307.156,-63.3532,74.7,0.242181
307.156,-63.3532,100.3,0.524754
307.156,-63.3532,124.8,0.746804
307.156,-63.3532,150.1,0.575263
307.156,-63.3532,174.9,0.121111
307.156,-63.3532,199.7,0.35325
307.156,-63.3532,221.8,0.565202
307.156,-63.3532,249.9,0.605582
307.156,-63.3532,274.3,0.605588
307.156,-63.3532,299.6,0.585409
307.156,-63.3532,334.7,0.625787
307.156,-63.3532,344.7,0.595509
307.156,-63.3532,354.8,0.666164
307.156,-63.3532,365.1,0.817567
307.156,-63.3532,374.9,0.777194
307.156,-63.3532,384.9,0.726729
307.156,-63.3532,394.7,0.696449
307.156,-63.3532,404.0,0.656075
307.156,-63.3532,414.4,0.696449
307.156,-63.3532,424.8,0.645982
306.766,-63.2864,29.5,0.897971
306.766,-63.2864,384.3,0.716621
306.766,-63.2864,394.3,1.42315
306.766,-63.2864,405.6,1.36259
306.766,-63.2864,416.0,1.31212
306.169,-60.6265,8.7,1.29164
306.169,-60.6265,19.7,1.85673
306.169,-60.6265,28.1,1.13018
306.169,-60.6265,40.0,1.20082
306.169,-60.6265,53.4,1.09991
306.169,-60.6265,60.3,1.13019
306.169,-60.6265,80.2,0.988914
306.169,-60.6265,99.4,1.16047
306.169,-60.6265,126.5,1.44306
306.169,-60.6265,148.4,0.958683
306.169,-60.6265,175.2,1.26146
306.169,-60.6265,200.2,1.58443
306.169,-60.6265,223.1,1.7964
306.169,-60.6265,250.3,1.48357
306.169,-60.6265,274.6,1.36248
306.169,-60.6265,300.4,1.50381
306.169,-60.6265,354.0,1.64518
306.169,-60.6265,401.2,1.41307
306.169,-60.6265,447.4,1.76641
306.169,-60.6265,500.7,0.918541
306.169,-60.6265,551.2,0.91855
306.169,-60.6265,582.0,1.37277
306.169,-60.6265,749.6,0.878211
306.169,-60.6265,898.0,1.04983
304.723,-60.1051,22.8,0.211828
304.723,-60.1051,23.7,0.231999
304.723,-60.1051,49.0,1.14007
304.723,-60.1051,74.5,1.9576
304.723,-60.1051,95.5,2.24016
304.723,-60.1051,148.2,1.87697
304.723,-60.1051,199.3,1.33211
304.723,-60.1051,249.4,1.03949
304.723,-60.1051,299.7,0.645989
304.723,-60.1051,352.8,0.585463
304.723,-60.1051,399.4,0.393681
304.723,-60.1051,498.0,0.413877
304.723,-60.1051,599.7,0.403791
304.723,-60.1051,750.2,0.413889
304.723,-60.1051,999.7,0.575409
304.723,-60.1051,1252.3,0.423984
304.723,-60.1051,1500.5,0.444172
304.723,-60.1051,1747.5,0.42398
304.723,-60.1051,1998.1,0.353315
304.723,-60.1051,2499.0,0.413878
304.723,-60.1051,2999.2,0.757071
304.723,-60.1051,3167.0,0.605656
304.723,-60.1051,3421.7,0.656125
301.873,-58.9794,23.5,0.18156
301.873,-58.9794,24.1,0.595115
301.873,-58.9794,49.2,0.0605203
301.873,-58.9794,73.6,0.0706086
301.873,-58.9794,98.6,0.110974
301.873,-58.9794,117.9,0.18161
301.873,-58.9794,199.6,0.454129
301.873,-58.9794,247.4,0.686285
301.873,-58.9794,299.8,0.575325
301.873,-58.9794,397.4,0.403758
301.873,-58.9794,499.1,0.787349
301.873,-58.9794,596.4,0.504716
301.873,-58.9794,750.0,0.514826
301.873,-58.9794,1003.5,0.282652
301.873,-58.9794,1251.1,0.434074
301.873,-58.9794,1499.7,0.585492
301.873,-58.9794,1748.2,0.464354
301.873,-58.9794,1999.4,0.484542
301.873,-58.9794,2251.2,0.494633
301.873,-58.9794,2498.0,0.605667
301.873,-58.9794,2797.1,0.575379
301.873,-58.9794,3197.5,0.696505
301.873,-58.9794,3499.8,1.43338
300.522,-58.2954,9.1,1.33129
300.522,-58.2954,25.8,0.292481
300.522,-58.2954,40.1,0.0201711
300.522,-58.2954,49.3,0.0201712
300.522,-58.2954,76.5,0.0100856
300.522,-58.2954,101.9,0.0100864
300.522,-58.2954,151.1,0.0403576
300.522,-58.2954,202.2,0.524729
300.522,-58.2954,250.3,0.131196
300.522,-58.2954,299.9,0.232134
300.522,-58.2954,401.5,0.413848
300.522,-58.2954,500.1,0.343205
300.522,-58.2954,599.3,0.252362
300.522,-58.2954,749.3,0.272557
300.522,-58.2954,1001.6,0.393697
300.522,-58.2954,1248.0,0.423984
300.522,-58.2954,1498.5,0.535021
300.522,-58.2954,1748.5,0.767155
300.522,-58.2954,1998.7,0.494643
300.522,-58.2954,2249.3,0.535018
300.522,-58.2954,2499.7,0.434069
300.522,-58.2954,2747.9,0.535016
300.522,-58.2954,2900.1,0.565299
299.132,-57.6275,10.0,0.151287
299.132,-57.6275,24.5,0.38326
299.132,-57.6275,49.8,0.19163
299.132,-57.6275,74.6,0.0605158
299.132,-57.6275,84.5,0.141205
299.132,-57.6275,99.9,0.0706054
299.132,-57.6275,150.0,0.0504373
299.132,-57.6275,198.7,0.100881
299.132,-57.6275,251.2,0.242155
299.132,-57.6275,300.9,0.0908162
299.132,-57.6275,401.2,0.151374
299.132,-57.6275,480.6,0.201848
299.132,-57.6275,750.5,0.242249
299.132,-57.6275,999.1,0.353305
299.132,-57.6275,1249.0,0.302843
299.132,-57.6275,1498.9,0.302846
299.132,-57.6275,1749.8,0.464365
299.132,-57.6275,1999.3,0.524933
299.132,-57.6275,2251.3,0.555216
299.132,-57.6275,2499.6,0.726825
299.132,-57.6275,2797.4,0.514832
299.132,-57.6275,3002.5,0.302841
299.132,-57.6275,3223.8,0.292745
299.132,-57.6275,3350.5,0.353312
297.521,-56.8811,8.6,0.0504346
297.521,-56.8811,23.6,0.0605215
297.521,-56.8811,38.1,0.151306
297.521,-56.8811,49.8,0.191654
297.521,-56.8811,73.1,0.090784
297.521,-56.8811,100.3,0.110965
297.521,-56.8811,146.8,0.130139
297.521,-56.8811,200.1,0.131148
297.521,-56.8811,249.5,0.191678
297.521,-56.8811,299.4,0.151329
297.521,-56.8811,399.2,0.242138
297.521,-56.8811,501.7,0.514588
297.521,-56.8811,747.5,0.366328
297.521,-56.8811,1000.4,0.343156
297.521,-56.8811,1250.3,0.384575
297.521,-56.8811,1499.1,0.413866
297.521,-56.8811,1748.7,0.431545
297.521,-56.8811,1998.4,0.393698
297.521,-56.8811,2497.1,0.364425
297.521,-56.8811,2998.3,0.514834
297.521,-56.8811,3500.5,0.419436
297.521,-56.8811,3748.6,0.363409
297.521,-56.8811,4002.3,0.333123
296.243,-56.1193,8.5,0.0706058
296.243,-56.1193,24.0,0.332856
296.243,-56.1193,39.1,0.0907788
296.243,-56.1193,58.6,0.171471
296.243,-56.1193,74.4,0.0403463
296.243,-56.1193,100.5,0.0907817
296.243,-56.1193,147.8,0.201754
296.243,-56.1193,199.8,0.100881
296.243,-56.1193,249.4,0.0807048
296.243,-56.1193,300.4,0.201778
296.243,-56.1193,399.9,0.211876
296.243,-56.1193,499.7,0.373331
296.243,-56.1193,1000.3,0.272519
296.243,-56.1193,1250.0,0.272539
296.243,-56.1193,1500.9,0.938789
296.243,-56.1193,1749.3,0.615777
296.243,-56.1193,1998.1,0.827772
296.243,-56.1193,2498.0,0.918634
296.243,-56.1193,2998.8,0.454265
296.243,-56.1193,3497.0,0.434071
296.243,-56.1193,3699.2,0.504731
296.243,-56.1193,4001.1,0.605673
296.243,-56.1193,4252.7,1.00946
295.57,-55.7344,10.3,3.81281
295.57,-55.7344,26.4,0.161389
295.57,-55.7344,39.1,0.474079
295.57,-55.7344,58.6,0.141215
295.57,-55.7344,73.5,0.625381
295.57,-55.7344,99.7,0.0403481
295.57,-55.7344,149.6,0.10088
295.57,-55.7344,199.5,0.0807055
295.57,-55.7344,301.5,0.211857
295.57,-55.7344,400.3,0.524625
295.57,-55.7344,500.1,0.635649
295.57,-55.7344,700.5,0.504559
295.57,-55.7344,901.2,0.413782
295.57,-55.7344,1000.2,0.968902
295.57,-55.7344,1250.8,0.282622
295.57,-55.7344,1600.6,0.373495
295.57,-55.7344,2002.5,0.413885
295.57,-55.7344,2200.1,1.95839
295.57,-55.7344,2498.6,1.51423
295.57,-55.7344,2748.6,0.868156
295.57,-55.7344,2999.5,0.827774
295.57,-55.7344,3299.2,0.343221
295.57,-55.7344,3599.8,0.363407
295.57,-55.7344,3724.9,0.706622
294.826,-55.3411,9.4,0.242096
294.826,-55.3411,25.2,0.0806985
294.826,-55.3411,38.0,0.201747
294.826,-55.3411,58.6,0.262271
294.826,-55.3411,79.2,0.0201747
294.826,-55.3411,99.5,0.0302625
294.826,-55.3411,150.2,0.121071
294.826,-55.3411,201.3,0.0403567
294.826,-55.3411,248.5,0.201783
294.826,-55.3411,298.2,0.131158
294.826,-55.3411,349.3,0.423742
294.826,-55.3411,403.9,0.141247
294.826,-55.3411,506.3,0.393504
294.826,-55.3411,588.6,0.292619
294.826,-55.3411,693.1,0.131179
294.826,-55.3411,793.6,0.161455
294.826,-55.3411,898.4,0.242197
294.826,-55.3411,1099.8,0.433974
294.826,-55.3411,1199.0,0.242225
294.826,-55.3411,1298.1,0.484465
294.826,-55.3411,1399.5,0.242237
294.826,-55.3411,1475.5,0.383543
294.826,-55.3411,1549.3,0.444102
294.477,-55.1271,9.8,2.66005
294.477,-55.1271,22.8,1.00792
294.477,-55.1271,38.8,0.433581
294.477,-55.1271,49.0,0.231944
294.477,-55.1271,59.1,0.100851
294.477,-55.1271,69.9,0.151279
294.477,-55.1271,79.0,0.443761
294.477,-55.1271,89.8,0.201722
294.477,-55.1271,100.1,0.252158
294.477,-55.1271,121.5,0.181562
294.477,-55.1271,139.5,0.171489
294.477,-55.1271,158.5,0.14123
294.477,-55.1271,201.0,0.211852
294.477,-55.1271,225.2,0.0504429
294.477,-55.1271,251.1,0.100888
294.477,-55.1271,276.7,0.11098
294.477,-55.1271,298.5,0.100891
294.477,-55.1271,323.6,0.141248
294.477,-55.1271,350.0,0.100892
294.477,-55.1271,376.3,0.141249
139.842,-65.4261,988.9,1.36779
139.842,-65.4261,2039.6,0.696493
139.842,-65.4261,2090.1,0.363387
139.841,-64.2092,986.8,1.39814
139.841,-64.2092,1775.7,1.18107
139.841,-64.2092,2363.0,1.1003
139.841,-64.2092,2950.2,1.35769
139.841,-64.2092,3438.3,223.292
139.841,-64.2092,3483.8,202.013
139.852,-60.8503,996.0,0.656173
139.852,-60.8503,1978.4,0.418939
139.852,-60.8503,2467.3,0.600636
139.852,-60.8503,3351.8,0.706615
139.852,-60.8503,3938.8,0.958968
139.852,-60.8503,4356.0,34.169
139.842,-58.8488,997.2,0.540066
139.842,-58.8488,1479.7,0.348281
139.842,-58.8488,2176.2,0.535032
139.842,-58.8488,2960.2,0.651104
139.842,-58.8488,3787.8,0.772228
139.842,-58.8488,3888.8,1.56969
141.601,-54.071,1003.9,0.519872
141.601,-54.071,1296.8,0.292755
141.601,-54.071,1775.2,0.65618
141.601,-54.071,2179.4,2.42783
141.601,-54.071,2478.0,3.08396
141.601,-54.071,2522.1,3.51299
142.994,-51.5392,997.5,0.97383
142.994,-51.5392,1488.4,0.4946
142.994,-51.5392,2177.1,0.545133
142.994,-51.5392,2951.7,4.86071
142.994,-51.5392,3537.2,2.54894
142.994,-51.5392,3695.6,2.8114
144.095,-49.2708,1000.6,0.353196
144.095,-49.2708,1687.0,0.393631
144.095,-49.2708,2473.3,0.393705
144.095,-49.2708,2866.1,0.646084
144.095,-49.2708,3733.4,0.827778
144.095,-49.2708,4223.6,0.847966
145.252,-46.6487,997.2,0.53482
145.252,-46.6487,1489.3,0.469311
145.252,-46.6487,1982.0,0.701561
145.252,-46.6487,2366.9,1.1912
145.252,-46.6487,2953.6,0.913596
145.252,-46.6487,3327.4,0.75712
34.0011,75.0007,25.5,1.20167
34.0011,75.0007,49.5,1.34308
34.0011,75.0007,74.8,0.626095
34.0011,75.0007,100.1,0.302939
33.9818,77.5033,4.7,0.363142
33.9818,77.5033,24.8,0.242168
33.9818,77.5033,50.6,0.373433
33.9818,77.5033,74.9,0.595501
33.9818,77.5033,100.3,0.646072
33.9818,77.5033,125.6,0.646165
33.9818,77.5033,150.5,1.68624
33.967,78.9975,24.9,0.454049
33.967,78.9975,50.0,0.605456
33.967,78.9975,75.5,0.474331
33.967,78.9975,99.8,0.524834
33.967,78.9975,124.8,0.555178
33.967,78.9975,150.3,0.514834
33.967,78.9975,174.4,0.50476
33.967,78.9975,200.0,0.484614
33.967,78.9975,225.6,0.454339
34.0114,80.9959,4.5,0.410921
34.0114,80.9959,4.6,0.332465
34.0114,80.9959,24.7,0.310671
34.0114,80.9959,24.7,0.302608
34.0114,80.9959,50.1,0.393556
34.0114,80.9959,75.2,0.706469
34.0114,80.9959,75.2,1.06071
34.0114,80.9959,100.3,0.676285
34.0114,80.9959,125.0,0.787346
34.0114,80.9959,125.0,0.506728
34.0114,80.9959,148.2,0.767162
34.0114,80.9959,175.2,0.78739
34.0114,80.9959,175.2,0.490606
34.0257,81.8776,4.4,0.49379
34.0257,81.8776,24.7,0.363187
34.0257,81.8776,50.2,0.585288
34.0257,81.8776,100.2,0.373545
34.0257,81.8776,200.7,0.626038
34.0257,81.8776,249.4,0.838084
34.0257,81.8776,300.4,0.969346
34.0257,81.8776,399.4,1.29243
34.0257,81.8776,498.8,0.626031
34.0257,81.8776,548.8,0.666407
34.0257,81.8776,575.6,0.555336
34.0257,81.8776,648.9,0.76736
34.0257,81.8776,698.4,0.676487
34.0257,81.8776,799.2,0.848127
34.0257,81.8776,898.7,1.39334
34.0257,81.8776,998.2,1.11063
34.0257,81.8776,1096.8,1.01976
34.0257,81.8776,1196.9,0.737056
34.0257,81.8776,1297.7,1.05005
34.0257,81.8776,1397.1,0.898604
34.0257,81.8776,1491.0,1.37315
34.0257,81.8776,1744.5,1.47412
33.9095,82.5162,18.6,0.362181
33.9095,82.5162,37.4,0.499474
33.9095,82.5162,98.1,0.623904
33.9095,82.5162,199.5,0.755267
33.9095,82.5162,292.3,0.898647
33.9095,82.5162,498.9,0.928933
33.9095,82.5162,698.1,0.868337
33.9095,82.5162,745.1,0.634588
33.9095,82.5162,798.0,0.989487
33.9095,82.5162,998.2,0.838026
33.9095,82.5162,1197.5,0.904664
33.9095,82.5162,1397.4,0.898607
33.9095,82.5162,1596.6,0.656289
33.9095,82.5162,1795.8,0.855701
33.9095,82.5162,1896.1,0.90871
33.9095,82.5162,1995.7,0.777454
33.9095,82.5162,2095.5,1.12075
33.9095,82.5162,2294.9,0.949103
33.9095,82.5162,2494.5,0.555327
33.9095,82.5162,2693.8,0.595716
33.9095,82.5162,2793.5,0.646201
33.9095,82.5162,2892.6,0.767366
33.9095,82.5162,2944.0,0.898627
33.9975,83.9991,4.5,0.504285
33.9975,83.9991,17.5,0.242116
33.9975,83.9991,40.0,0.454032
33.9975,83.9991,99.5,0.898105
33.9975,83.9991,200.0,0.474532
33.9975,83.9991,399.1,0.53514
33.9975,83.9991,599.7,0.686582
33.9975,83.9991,797.7,0.575509
33.9975,83.9991,997.2,0.444253
33.9975,83.9991,1197.2,0.434159
33.9975,83.9991,1397.1,0.585612
33.9975,83.9991,1596.8,0.686581
33.9975,83.9991,1796.7,0.676485
33.9975,83.9991,1995.2,0.716874
33.9975,83.9991,2194.3,0.696682
33.9975,83.9991,2394.2,0.787556
33.9975,83.9991,2594.0,0.706783
33.9975,83.9991,2793.2,0.68659
33.9975,83.9991,2992.3,0.686592
33.9975,83.9991,3191.6,0.848146
33.9975,83.9991,3392.0,0.626014
33.9975,83.9991,3591.9,0.666402
33.9975,83.9991,3790.9,0.50485
33.9975,83.9991,3979.6,0.615917
36.094,84.4983,4.7,0.978386
36.094,84.4983,24.4,0.827222
36.094,84.4983,49.5,0.797078
36.094,84.4983,50.3,0.276454
36.094,84.4983,74.3,0.262334
36.094,84.4983,99.9,0.4137
36.094,84.4983,100.4,0.279498
36.094,84.4983,149.7,0.898409
36.094,84.4983,200.1,0.676448
36.094,84.4983,299.5,0.516955
36.094,84.4983,578.9,0.696683
36.094,84.4983,698.2,0.518969
36.094,84.4983,748.7,0.787539
36.094,84.4983,997.5,0.656284
36.094,84.4983,1396.7,0.615902
36.094,84.4983,1496.7,0.583593
36.094,84.4983,1796.0,0.646195
36.094,84.4983,1995.0,0.807745
36.094,84.4983,2194.0,1.09046
36.094,84.4983,2393.5,1.17124
36.094,84.4983,2494.1,0.955165
36.094,84.4983,2592.6,1.3126
36.094,84.4983,2792.7,1.28231
36.094,84.4983,2991.3,0.673466
36.094,84.4983,2991.9,0.838047
36.094,84.4983,3192.4,0.787564
36.094,84.4983,3391.6,0.413977
36.094,84.4983,3591.6,0.575529
36.094,84.4983,3791.1,0.656305
36.094,84.4983,3925.2,0.555335
36.094,84.4983,3926.0,0.646208
60.9217,84.6384,4.1,0.262126
60.9217,84.6384,25.4,0.211841
60.9217,84.6384,50.2,0.363218
60.9217,84.6384,75.6,0.292598
60.9217,84.6384,100.5,0.302716
60.9217,84.6384,125.3,0.363337
60.9217,84.6384,150.5,0.302834
60.9217,84.6384,201.2,0.373565
60.9217,84.6384,351.7,0.373581
60.9217,84.6384,501.7,0.373585
60.9217,84.6384,701.5,0.464447
60.9217,84.6384,1001.9,0.45435
60.9217,84.6384,1501.3,0.525031
60.9217,84.6384,1751.4,0.636097
60.9217,84.6384,2000.9,0.525034
60.9217,84.6384,2300.7,0.777457
60.9217,84.6384,2500.2,0.67649
60.9217,84.6384,2750.1,0.323101
60.9217,84.6384,2999.9,0.686592
60.9217,84.6384,3199.3,0.767369
60.9217,84.6384,3300.4,0.525043
60.9217,84.6384,3500.9,0.484656
60.9217,84.6384,3699.7,0.383686
61.7437,83.1209,3.8,0.100811
61.7437,83.1209,23.2,0.705995
61.7437,83.1209,50.1,0.817667
61.7437,83.1209,75.2,0.504809
61.7437,83.1209,100.2,0.85821
61.7437,83.1209,125.0,0.605808
61.7437,83.1209,149.7,0.656303
61.7437,83.1209,199.8,0.615925
61.7437,83.1209,250.6,0.7169
61.7437,83.1209,300.2,0.696701
61.7437,83.1209,400.6,0.504842
61.7437,83.1209,500.8,0.413969
61.7437,83.1209,571.3,0.504838
61.7437,83.1209,750.6,0.575521
61.7437,83.1209,1000.3,0.545222
61.7437,83.1209,1250.4,0.6159
61.7437,83.1209,1350.7,0.585609
61.7437,83.1209,1500.7,0.686578
61.7437,83.1209,1750.7,0.242322
61.7437,83.1209,2001.0,0.555322
61.7437,83.1209,2250.3,0.636098
61.7437,83.1209,2500.4,0.676488
61.7437,83.1209,2749.3,0.605813
61.7437,83.1209,2949.6,0.605816
60.7978,82.805,4.4,0.282146
60.7978,82.805,25.3,0.423632
60.7978,82.805,50.2,0.373446
60.7978,82.805,75.0,0.585559
60.7978,82.805,100.1,0.514919
60.7978,82.805,124.5,0.413966
60.7978,82.805,150.2,0.605816
60.7978,82.805,200.5,0.605826
60.7978,82.805,300.7,0.232232
60.7978,82.805,500.9,0.50484
60.7978,82.805,751.0,0.54523
60.7978,82.805,1000.6,0.595706
60.7978,82.805,1251.4,0.555319
60.7978,82.805,1499.9,0.575513
60.7951,82.5031,5.0,0.735658
60.7951,82.5031,25.3,1.07936
60.7951,82.5031,50.1,0.423948
60.7951,82.5031,74.9,0.999459
60.7951,82.5031,100.7,0.615869
60.7951,82.5031,125.3,0.484621
60.7951,82.5031,150.2,0.454351
60.7951,82.5031,199.9,0.464457
60.7951,82.5031,250.6,0.464449
60.7951,82.5031,300.6,0.545149
61.9945,82.2526,4.8,0.40299
61.9945,82.2526,25.3,0.595293
61.9945,82.2526,50.4,0.494621
61.9945,82.2526,75.1,0.837921
61.9945,82.2526,100.6,0.484593
61.9945,82.2526,125.0,0.636032
61.9945,82.2526,141.9,0.474502
61.9945,82.2526,209.9,0.40381
68.963,82.09,5.0,0.342622
68.963,82.09,25.1,0.655589
68.963,82.09,50.3,0.575191
68.963,82.09,74.6,0.292692
68.963,82.09,102.0,0.585542
68.963,82.09,125.4,0.565387
68.963,82.09,150.4,0.444251
68.963,82.09,200.2,0.53513
68.963,82.09,301.1,0.54524
68.963,82.09,400.0,0.53513
68.963,82.09,500.5,0.494724
68.963,82.09,649.4,0.434152
86.2703,81.2151,4.7,0.866414
86.2703,81.2151,10.5,0.893546
86.2703,81.2151,24.8,1.11178
86.2703,81.2151,25.6,1.02892
86.2703,81.2151,49.3,0.524835
86.2703,81.2151,51.3,1.33824
86.2703,81.2151,74.9,0.565331
86.2703,81.2151,100.8,0.585571
86.2703,81.2151,101.1,0.740054
86.2703,81.2151,124.4,0.555299
86.2703,81.2151,150.4,0.565398
86.2703,81.2151,200.6,0.637048
86.2703,81.2151,200.6,0.514879
86.2703,81.2151,250.1,0.555284
86.2703,81.2151,299.8,0.809718
86.2703,81.2151,315.6,0.454331
86.3363,82.1412,9.1,1.02748
86.3363,82.1412,24.3,1.33084
86.3363,82.1412,49.8,0.595355
86.3363,82.1412,75.1,0.878005
86.3363,82.1412,100.4,0.444072
86.3363,82.1412,150.4,0.706612
86.3363,82.1412,200.0,0.686511
86.3363,82.1412,250.3,0.474526
86.3363,82.1412,300.3,0.757242
86.3363,82.1412,400.3,0.706739
86.3363,82.1412,500.2,0.737036
86.3363,82.1412,600.5,1.24185
86.3363,82.1412,680.4,1.151
86.2721,82.7119,8.5,0.120951
86.2721,82.7119,24.7,0.423712
86.2721,82.7119,49.7,0.322847
86.2721,82.7119,75.3,0.444008
86.2721,82.7119,99.3,0.444182
86.2721,82.7119,124.3,0.706749
86.2721,82.7119,150.2,0.525045
86.2721,82.7119,200.6,0.535144
86.2721,82.7119,300.4,0.535163
86.2721,82.7119,400.3,0.525067
86.2721,82.7119,500.2,0.615932
86.2721,82.7119,750.7,1.01977
86.2721,82.7119,1000.1,0.898606
86.2721,82.7119,1250.2,0.646188
86.2721,82.7119,1500.2,0.575513
86.2721,82.7119,1500.2,0.666383
86.2721,82.7119,1600.4,0.767351
86.2721,82.7119,1700.2,0.83803
86.2721,82.7119,1799.7,0.585612
86.2721,82.7119,1900.2,0.646193
86.2721,82.7119,2000.1,0.646193
86.2721,82.7119,2100.3,0.726968
86.2721,82.7119,2200.3,0.626002
86.3172,83.2755,9.7,0.211707
86.3172,83.2755,29.0,0.211844
86.3172,83.2755,50.0,0.332956
86.3172,83.2755,75.2,0.31279
86.3172,83.2755,114.0,0.413817
86.3172,83.2755,149.9,0.403852
86.3172,83.2755,199.5,0.424073
86.3172,83.2755,249.7,0.514954
86.3172,83.2755,499.6,0.545246
86.3172,83.2755,750.1,0.949096
86.3172,83.2755,900.7,0.625996
86.3172,83.2755,1000.2,0.615898
86.3172,83.2755,1250.5,0.575513
86.3172,83.2755,1500.2,0.726965
86.3172,83.2755,1750.3,0.68658
86.3172,83.2755,2000.1,0.565421
86.3172,83.2755,2249.8,0.494745
86.3172,83.2755,2500.0,0.67649
86.3172,83.2755,2749.8,0.74717
86.3172,83.2755,3000.1,0.565428
86.3172,83.2755,3099.8,0.787563
86.3172,83.2755,3199.6,0.53514
89.0565,84.0504,8.3,0.312338
89.0565,84.0504,24.2,0.655315
89.0565,84.0504,50.2,0.272395
89.0565,84.0504,74.1,0.413676
89.0565,84.0504,100.0,0.454063
89.0565,84.0504,149.8,0.454201
89.0565,84.0504,200.5,0.373547
89.0565,84.0504,300.1,0.353378
89.0565,84.0504,501.4,0.413966
89.0565,84.0504,600.6,0.424063
89.0565,84.0504,745.6,0.545222
89.0565,84.0504,1000.4,0.444252
89.0565,84.0504,1250.6,0.464448
89.0565,84.0504,1500.4,0.514934
89.0565,84.0504,1750.0,0.494742
89.0565,84.0504,2000.0,0.565421
89.0565,84.0504,2250.1,0.777457
89.0565,84.0504,2500.0,0.656296
89.0565,84.0504,2500.1,0.67649
89.0565,84.0504,2750.2,0.676493
89.0565,84.0504,2999.7,0.706786
89.0565,84.0504,3249.8,0.716886
89.0565,84.0504,3500.2,0.636111
89.0565,84.0504,3550.7,0.747178
89.9257,84.5582,5.6,2.23807
89.9257,84.5582,25.1,0.816838
89.9257,84.5582,50.6,0.413603
89.9257,84.5582,75.1,0.665874
89.9257,84.5582,100.3,0.676082
89.9257,84.5582,123.9,0.393605
89.9257,84.5582,149.6,0.343199
89.9257,84.5582,200.5,0.363456
89.9257,84.5582,301.2,0.5957
89.9257,84.5582,501.4,0.807731
89.9257,84.5582,751.8,0.434147
89.9257,84.5582,1001.8,0.494732
89.9257,84.5582,1252.0,0.48464
89.9257,84.5582,1501.4,0.646192
89.9257,84.5582,1751.2,0.59571
89.9257,84.5582,2000.7,0.565421
89.9257,84.5582,2250.9,0.9592
89.9257,84.5582,2375.2,1.19143
89.9257,84.5582,2500.5,1.42366
89.9257,84.5582,2749.7,1.25202
89.9257,84.5582,2999.5,1.07028
89.9257,84.5582,3249.5,0.989504
89.9257,84.5582,3499.8,0.928923
89.9257,84.5582,3649.9,0.716886
90.0989,84.8872,25.0,0.736126
90.0989,84.8872,39.6,0.504308
90.0989,84.8872,47.1,0.312703
90.0989,84.8872,91.2,0.312784
90.0989,84.8872,100.5,0.393547
90.0989,84.8872,150.4,0.323017
90.0989,84.8872,200.5,0.333163
90.0989,84.8872,299.9,0.393761
90.0989,84.8872,499.4,0.363475
90.0989,84.8872,750.7,0.413952
90.0989,84.8872,1000.8,0.38367
90.0989,84.8872,1250.8,0.484641
90.0989,84.8872,1500.1,0.504837
90.0989,84.8872,1750.8,0.454355
90.0989,84.8872,2001.0,0.454356
90.0989,84.8872,2251.1,1.11065
90.0989,84.8872,2500.8,0.959202
90.0989,84.8872,2751.0,0.858236
90.0989,84.8872,3000.7,1.07028
90.0989,84.8872,3249.6,0.757273
90.0989,84.8872,3489.9,0.50485
90.0989,84.8872,3649.7,0.545238
91.1755,85.9236,5.3,1.11792
91.1755,85.9236,24.4,0.836862
91.1755,85.9236,50.3,0.6959
91.1755,85.9236,74.7,0.695995
91.1755,85.9236,100.6,0.454044
91.1755,85.9236,150.6,0.363347
91.1755,85.9236,200.6,0.666295
91.1755,85.9236,300.6,0.555293
91.1755,85.9236,500.5,0.444244
91.1755,85.9236,750.6,0.474529
91.1755,85.9236,1002.8,0.454343
91.1755,85.9236,1249.4,0.535123
91.1755,85.9236,1500.7,0.555321
91.1755,85.9236,1749.4,0.656291
91.1755,85.9236,2000.7,0.666389
91.1755,85.9236,2250.5,1.43375
91.1755,85.9236,2499.8,1.47414
91.1755,85.9236,2750.3,1.6256
91.1755,85.9236,3000.3,1.73667
